LINK,CODE,BRAND,NAME,PRICE,REVIEWS,PRICE_TRY,PRICE_EURO,PRICE_USD
https://www.vatanbilgisayar.com/macbook-air-mxd43tu-a-m3-16gb-512gb-ssd-liquid-retina-15-3inc-midnight.html,MXD43TU/A,MACBOOK,macbook air mxd43tu/a m3 16gb-512gb ssd-liquid retina-15.3inc-midnight,73999,0,73999,2003,2160
https://www.vatanbilgisayar.com/macbook-air-mxcv3tu-a-m3-16gb-512gb-ssd-liquid-retina-13-6inc-midnight.html,MXCV3TU/A,MACBOOK,macbook air mxcv3tu/a m3 16gb-512gb ssd-liquid retina-13.6inc-midnight,69999,5,69999,1894,2043
https://www.vatanbilgisayar.com/lenovo-yoga-pro-7-13-nesil-core-i7-13700h-rtx3050-6gb-16gb-1tb-14-5inc-w11.html,82Y7004LTX,LENOVO,lenovo yoga pro 7 13.nesil core i7 13700h-rtx4050 6gb-16gb-512gb-14.5inc-w11,69999,1,69999,1894,2043
https://www.vatanbilgisayar.com/macbook-pro-mrx73tu-a-m3-pro-18gb-1tb-ssd-liquid-retina-14inc-uzay-grisi.html,MRX73TU/A,MACBOOK,macbook pro mrx73tu/a m3 pro 18gb-1tb ssd-liquid retina-14inc-gümüş,99999,6,99999,2707,2919
https://www.vatanbilgisayar.com/9-nesil-yeni-ipad-256-gb-wifi-s-grey-10-2-retina-bluetooth-10saatekadarpilomru.html,MK2N3TU/A,IPAD,ipad 9.nesil 256gb wi-fi 10.2''retina ekran ipados tablet space gray,21299,294,21299,576,621
https://www.vatanbilgisayar.com/ipad-10-nesil-64gb-wi-fi-10-9-liquid-retina-ekran-ipados-tablet-pembe-147890.html,MCMC4TU/A,IPAD,ipad 10.nesil 64gb wi-fi 10.9''liquid retina ekran ipados tablet pembe,16499,0,16499,446,481
https://www.vatanbilgisayar.com/asus-vivobook-s15-oled-snapdragon-xelite-x1e-78-100-32gb-512ssd-15-6inc-w11-cop.html,S5507QA-MA001W,ASUS,asus vivobook s15 oled snapdragon x elite x1e-78-100-32gb-1tb-15.6inc-w11,58799,0,58799,1591,1716
https://www.vatanbilgisayar.com/ipad-air-6-nesil-256gb-wifi-13-liquid-retina-ekran-ipados-tablet-starlight.html,MV2G3TU/A,IPAD,ipad air m2 256gb wifi 13''liquid retina ekran ipados tablet starlight,37999,7,37999,1028,1109
https://www.vatanbilgisayar.com/hp-victus-15-fb2015nt-8-nesil-ryzen-5-8645hs-rtx3050-6gb-16gb-512gb-15-6inc-w11-145152.html,9X5K8EA,HP,hp victus 15-fb2015nt 8.nesil ryzen 5 8645hs-rtx3050 6gb-16gb-512gb-15.6inc-w11,34999,0,34999,947,1021
https://www.vatanbilgisayar.com/exper-xera-xc136-intel-core-i5-13400f-2-5-ghz-16-gb-512-gb-ssd-8-gb-nvidia-rtx4060-freedos.html,XERA XC136,EXPER,exper xera xc136 intel core i̇5 13400f 2.5ghz 16gb 512gb ssd 8gb nvidia rtx4060 freedos,32999,18,32999,893,963
https://www.vatanbilgisayar.com/acer-nitro-5-12-nesil-core-i5-12450h-rtx3050-4gb-8gb-512gb-ssd-15-6inc-w11.html,AN515-58-571C,ACER,acer nitro 5 12.nesil core i5 12450h-rtx3050 4gb-8gb-512gb ssd-15.6inc-w11,33499,16,33499,906,978
https://www.vatanbilgisayar.com/asus-proart-p16-oled-ryzen-ai-9-hx370-rtx-4070-8gb-32gb-1tb-16inc-w11.html,H7606WI-ME130W,ASUS,asus proart p16  oled ryzen ai 9 hx370-rtx 4070 8gb-64gb-2tb-16inc-w11,124999,0,124999,3383,3649
https://www.vatanbilgisayar.com/casper-excalibur-e650-i7-12400f-2-5ghz-32gb-500gb-ssd-8gb-rtx4060-freedos.html,E65H.124F-DVB0X-0FD,CASPER,casper excalibur e650 i̇5 12400f 2.5ghz 32gb 500gb ssd 8gb rtx4060 freedos,34999,0,34999,947,1021
https://www.vatanbilgisayar.com/ipad-pro-5-nesil-256gb-wifi-11-ultra-retina-xdr-ekran-ipados-tablet-silver.html,MVV93TU/A,IPAD,ipad pro m4 256gb wifi 11''ultra retina xdr ekran ipados tablet silver,47999,3,47999,1299,1401
https://www.vatanbilgisayar.com/macbook-air-mryp3tu-a-m3-8gb-256gb-ssd-liquid-retina-15-3inc-silver.html,MRYP3TU/A,MACBOOK,macbook air mryp3tu/a m3 8gb-256gb ssd-liquid retina-15.3inc-silver,56500,8,56500,1529,1649
https://www.vatanbilgisayar.com/ipad-10-nesil-64gb-wi-fi-10-9-liquid-retina-ekran-ipados-tablet-mavi-135961.html,MPQ23TU/A,IPAD,ipad 10.nesil 64gb wi-fi 10.9''liquid retina ekran ipados tablet sarı,16499,162,16499,446,481
https://www.vatanbilgisayar.com/macbook-air-z124m116512-tq6-m1-16gb-512gb-ssd-retina-13-3-space-grey.html,Z124M116512-TQ6,MACBOOK,macbook air z124m116512-tq6 m1 16gb-512gb ssd-retina-13.3inc-space grey,43999,236,43999,1191,1284
https://www.vatanbilgisayar.com/lenovo-ideapad-duet-5-13-nesil-core-i7-1355u-16gb-512gb-ssd-12-4inc-w11.html,83B3004ATR,LENOVO,lenovo ideapad düet 5 13.nesil core i7 1355u-16gb-512gb ssd-12.4inc-w11,55999,0,55999,1515,1635
https://www.vatanbilgisayar.com/ipad-pro-7-nesil-512gb-wifi-13-ultra-retina-xdr-ekran-ipados-tablet-space-black.html,MVX43TU/A,IPAD,ipad pro m4 512gb wifi 13''ultra retina xdr ekran ipados tablet space black,69999,3,69999,1894,2043
https://www.vatanbilgisayar.com/asus-zenbook-14-oled-evo-ux3405l-core-ultra-5-125h-16gb-512gb-ssd-14inc-w11.html,UX3405MA-PP086W,ASUS,asus zenbook 14 oled evo ux3405 core ultra 5 125h-16gb-512gb ssd-14inc-w11,44999,1,44999,1218,1313
https://www.vatanbilgisayar.com/macbook-pro-mr7k3tu-a-m3-8gb-1tb-ssd-liquid-retina-14inc-uzay-grisi.html,MR7K3TU/A,MACBOOK,macbook pro mr7k3tu/a m3 8gb-1tb ssd-liquid retina-14inc-gümüş,67999,0,67999,1840,1985
https://www.vatanbilgisayar.com/honor-pad-x8-2ghz-4gb-64gb-10-1-android-tablet.html,5301AGRY,HONOR,honor pad x8 2ghz 4gb 64gb 10.1''-android tablet,4999,13,4999,135,145
https://www.vatanbilgisayar.com/acer-predator-helios-13-nesil-core-i7-12700hx-rtx4060-8gb-16gb-1tb-ssd-16inc-w11.html,PH16-71-768K,ACER,acer predator 13.nesil core i7 13700hx-rtx4060 8gb-16gb-512gb ssd-16inc-w11,58999,0,58999,1597,1722
https://www.vatanbilgisayar.com/macbook-air-mly23tu-a-m2-8gb-512gb-ssd-liquid-retina-13-6inc-yildiz-isigi.html,MLY23TU/A,MACBOOK,macbook air mly23tu/a m2 8gb-512gb ssd-liquid retina-13.6inc-yıldız ışığı,49999,78,49999,1353,1459
https://www.vatanbilgisayar.com/macbook-air-mly03tu-a-m2-8gb-512gb-ssd-liquid-retina-13-6inc-gumus.html,MLY03TU/A,MACBOOK,macbook air mly03tu/a m2 8gb-512gb ssd-liquid retina-13.6inc-gümüş,49999,78,49999,1353,1459
https://www.vatanbilgisayar.com/ipad-10-nesil-256gb-wi-fi-10-9-liquid-retina-ekran-ipados-tablet-mavi-147892.html,MCMF4TU/A,IPAD,ipad 10.nesil 256gb wi-fi 10.9''liquid retina ekran ipados tablet mavi,21499,0,21499,581,627
https://www.vatanbilgisayar.com/acer-nitro-v-15-13-nesil-core-i7-13620h-rtx4060-8gb-16gb-512gb-ssd-15-6inc-w11.html,ANV15-51-74KE,ACER,acer nitro v 15 13.nesil core i7 13620h-rtx4060 8gb-16gb-512gb ssd-15.6inc-w11,52999,0,52999,1434,1547
https://www.vatanbilgisayar.com/ipad-air-6-nesil-128gb-wifi-13-liquid-retina-ekran-ipados-tablet-purple.html,MV2C3TU/A,IPAD,ipad air m2 128gb wifi 13''liquid retina ekran ipados tablet purple,36499,0,36499,988,1065
https://www.vatanbilgisayar.com/warp-spectra-i5-12400f-2-5ghz-16gb-512gb-ssd-12gb-nvidia-rtx3060-freedos.html,AWS-12400F-16512W120X-W,WARP,warp spectra i̇5 12400f 2.5ghz 16gb 512gb ssd 12gb nvidia rtx3060 freedos - beyaz,27999,1,27999,757,817
https://www.vatanbilgisayar.com/macbook-air-mxd33tu-a-m3-8gb-512gb-ssd-liquid-retina-15-3inc-starlight.html,MXD33TU/A,MACBOOK,macbook air mxd33tu/a m3 16gb-512gb ssd-liquid retina-15.3inc-starlight,73999,0,73999,2003,2160
https://www.vatanbilgisayar.com/macbook-air-mxd13tu-a-m3-16gb-512gb-ssd-liquid-retina-15-3inc-space-grey.html,MXD13TU/A,MACBOOK,macbook air mxd13tu/a m3 16gb-512gb ssd-liquid retina-15.3inc-space grey,73999,0,73999,2003,2160
https://www.vatanbilgisayar.com/lenovo-legion-pro-5-13-nesil-core-i9-13900h-rtx4070-8gb-32gb-1tb-ssd-16inc-w11.html,82WK00J5TX,LENOVO,lenovo legion pro 5 13.nesil core i9 13900h-rtx4070 8gb-32gb-1tb ssd-16inc-w11,95999,0,95999,2598,2802
https://www.vatanbilgisayar.com/lenovo-tab-m10-plus-1-9ghz-4gb-128gb-10-61inch-2k-android-tablet.html,ZAAM0175TR,LENOVO,lenovo tab m10 plus 1.9ghz 4gb 128gb 10.61inch 2k -android tablet,6999,19,6999,189,204
https://www.vatanbilgisayar.com/ipad-10-nesil-256gb-wi-fi-10-9-liquid-retina-ekran-ipados-tablet-sari.html,MPQA3TU/A,IPAD,ipad 10.nesil 256gb wi-fi 10.9''liquid retina ekran ipados tablet sarı,21499,162,21499,581,627
https://www.vatanbilgisayar.com/huawei-matepad-pro-12gb-512gb-12-2inch-emui-tablet.html,53014CYT,HUAWEI,huawei matepad pro 12gb 512gb 12.2inch- emuı tablet,34999,0,34999,947,1021
https://www.vatanbilgisayar.com/asus-tuf-gaming-ryzen-ai-9-hx370-rtx4060-8gb-16gb-1tb-ssd-14inc-w11.html,FA401WV-RG012W-Gaming,ASUS,asus tuf gaming ryzen ai 9 hx370-rtx4060 8gb-16gb-1tb ssd-14inc-w11,74999,0,74999,2030,2189
https://www.vatanbilgisayar.com/ipad-air-6-nesil-256gb-wifi-13-liquid-retina-ekran-ipados-tablet-blue.html,MV2F3TU/A,IPAD,ipad air m2 256gb wifi 13''liquid retina ekran ipados tablet blue,37999,7,37999,1028,1109
https://www.vatanbilgisayar.com/ipad-air-6-nesil-256gb-wifi-11-liquid-retina-ekran-ipados-tablet-space-mor.html,MUWK3TU/A,IPAD,ipad air m2 256gb wifi 11''liquid retina ekran ipados tablet space mor,28499,20,28499,771,832
https://www.vatanbilgisayar.com/warp-spectra-i5-11400f-2-6ghz-16gb-512gb-ssd-6gb-nvidia-gtx3050-freedos.html,AWS-11400F-16512A60X-W,WARP,warp spectra i̇5 11400f 2.6ghz 16gb 512gb ssd 6gb nvidia rtx3050 freedos - beyaz,19999,0,19999,541,583
https://www.vatanbilgisayar.com/warp-tab-wp11-2-0ghz-6gb-128gb-10-95inch-fhd-wifi-rose-gold-android-tablet.html,WP11-G,WARP,warp tab wp11 2.0ghz 6gb 128gb 10.95inch 2k- wifi rose gold android tablet,5699,0,5699,154,166
https://www.vatanbilgisayar.com/hp-victus-16-r1046nt-14-nesil-core-i5-14500hx-rtx4060-8gb-16gb-512gb-16-1inc-w11.html,9J248EA,HP,hp victus 16-r1046nt 14.nesil core i5 14500hx-rtx4060 8gb-16gb-512gb-16.1inc-w11 notebook,54999,0,54999,1488,1605
https://www.vatanbilgisayar.com/macbook-pro-mrw13tu-a-m3-pro-18gb-512gb-ssd-liquid-retina-16inc-gumus.html,MRW13TU/A,MACBOOK,macbook pro mrw13tu/a m3 pro 18gb-512gb ssd-liquid retina-16inc-uzay siyahı,99999,1,99999,2707,2919
https://www.vatanbilgisayar.com/lenovo-tab-p11-2ghz-6gb-128gb-11-5inch-2k-android-tablet-139815.html,ZABF0398TR,LENOVO,lenovo tab p11 2ghz 6gb 128gb 11.5inch' 2k-android tablet,10999,10,10999,297,321
https://www.vatanbilgisayar.com/macbook-air-mqkv3tu-a-m2-8gb-512gb-ssd-liquid-retina-15-3inc-yildiz-isigi.html,MQKV3TU/A,MACBOOK,macbook air mqkv3tu/a m2 8gb-512gb ssd-liquid retina-15.3inc-yıldız ışığı,59499,0,59499,1610,1737
https://www.vatanbilgisayar.com/lenovo-ideapad-duet-5-12-nesil-core-i5-1235u-8gb-256gb-ssd-12-4inc-w11.html,82TQ004WTX,LENOVO,lenovo ideapad düet 5 12.nesil core i5 1235u-8gb-256gb ssd-12.4inc-w11,36999,1,36999,1001,1080
https://www.vatanbilgisayar.com/lenovo-legion-5-14-nesil-core-i9-14900hx-rtx4070-8gb-32gb-1tb-ssd-16inc-w11.html,83DG00F0TR,LENOVO,lenovo legion 5 14.nesil core i9 14900hx-rtx4070 8gb-32gb-1tb ssd-16inc-w11,99999,0,99999,2707,2919
https://www.vatanbilgisayar.com/lenovo-yoga-9-13-nesil-core-i9-13905h-rtx4070-8gb-64gb-1tb-ssd-14-5-w11.html,83BU0060TR,LENOVO,lenovo yoga 9 evo 13.nesil core i9 13905h-rtx4070 8gb- 64gb-1tb ssd-14.5''-w11,117999,0,117999,3194,3445
https://www.vatanbilgisayar.com/ipad-air-6-nesil-256gb-wifi-13-liquid-retina-ekran-ipados-tablet-purple.html,MV2H3TU/A,IPAD,ipad air m2 256gb wifi 13''liquid retina ekran ipados tablet purple,37999,0,37999,1028,1109
https://www.vatanbilgisayar.com/ipad-air-6-nesil-128gb-wifi-13-liquid-retina-ekran-ipados-tablet-blue-145441.html,MV293TU/A,IPAD,ipad air m2 128gb wifi 13''liquid retina ekran ipados tablet starlight,36499,7,36499,988,1065
https://www.vatanbilgisayar.com/lenovo-aio-3-intel-core-i7-13620h-3-6-ghz-8-gb-512-gb-ssd-intel-uhd-win11-27.html,F0GJ00PETR,LENOVO,"lenovo aio 3 intel core i̇7 13620h 3.6 ghz 8 gb 512 gb ssd intel uhd win11 27""",39999,1,39999,1082,1167
https://www.vatanbilgisayar.com/lenovo-yoga-book-9-13-nesil-core-i7-1355u-16gb-1tb-ssd-13-3inc-w11.html,82YQ004STR,LENOVO,lenovo yoga book 9 13.nesil core i7 1355u-16gb-1tb ssd-13.3inc-w11,99999,1,99999,2707,2919
https://www.vatanbilgisayar.com/acer-aspire-3-12-nesil-core-i5-1235u-8gb-256gb-ssd-15-6inc-w11.html,A315-59-56YV,ACER,acer aspire 3 12.nesil core i5 1235u-8gb-256gb ssd-15.6inc-w11,19999,7,19999,541,583
https://www.vatanbilgisayar.com/casper-nirvana-aio-a600-i3-1215u-3-3ghz-8gb-250gb-ssd-intel-uhd-win11-23-8.html,A60.1215-8P00T-V,CASPER,casper nirvana aio a600 i̇3 1215u 3.3ghz 8gb 250gb ssd intel uhd win11 23.8'',17999,0,17999,487,525
https://www.vatanbilgisayar.com/warp-tab-wp11-2-0ghz-6gb-128gb-10-95inch-fhd-android-tablet.html,WP11-S,WARP,warp tab wp11 2.0ghz 6gb 128gb 10.95inch 2k- wifi silver android tablet,5699,4,5699,154,166
https://www.vatanbilgisayar.com/macbook-pro-mrw23tu-a-m3-pro-36gb-512gb-ssd-liquid-retina-16inc-gumus.html,MRW23TU/A,MACBOOK,macbook pro mrw23tu/a m3 pro 36gb-512gb ssd-liquid retina-16inc-uzay siyahı,130999,0,130999,3546,3824
https://www.vatanbilgisayar.com/hometech-gtx-jaculus-2ghz-8gb-128gb-10-4-android-gaming-tablet.html,31.7186,HOMETECH,hometech gtx jaculus 2ghz 8gb 128gb 10.4''fhd 4g lte android gaming tablet,5999,15,5999,162,175
https://www.vatanbilgisayar.com/macbook-air-m1-notebook.html,MGN63TU/A,MACBOOK,macbook air mgn63tu/a m1 8gb-256gb ssd-retina-13.3inc-space grey,29999,236,29999,812,875
https://www.vatanbilgisayar.com/lenovo-yoga-pro-7-core-ultra-7-155h-rtx4050-6gb-16gb-1tb-ssd-14-5inc-w11.html,83E2002DTR,LENOVO,lenovo yoga pro 7 core ultra 7 155h-rtx4050 6gb-16gb-1tb ssd-14.5inc-w11,79999,0,79999,2165,2335
https://www.vatanbilgisayar.com/lenovo-ideapad-duet-5-13-nesil-core-i5-1335u-8gb-256gb-ssd-12-4inc-w11.html,83B30049TR,LENOVO,lenovo ideapad düet 5 13.nesil core i5 1335u-8gb-256gb ssd-12.4inc-w11,42999,0,42999,1164,1255
https://www.vatanbilgisayar.com/asus-rog-strix-scar-18-14-nesil-core-i9-14900hx-rtx4090-16gb-32gb-2tb-18inc-w11-144812.html,G834JYR-N6016W-Gaming,ASUS,asus rog strix scar 18 14.nesil core i9 14900hx-rtx4090 16gb-32gb-2tb-18inc-w11,169999,1,169999,4602,4963
https://www.vatanbilgisayar.com/aidata-optima-intel-celeron-g5905-3-5ghz-8gb-256gb-ssd-intel-uhd-freedos-21-5.html,AIO-G5905-21825600X-O,AIDATA,"aidata optima intel celeron g5905 3.5ghz 8gb 256gb ssd intel uhd freedos 21.5""",10999,0,10999,297,321
https://www.vatanbilgisayar.com/macbook-air-z160m2jt16512-tq6-m2-16gb-512gb-ssd-retina-13-3inc-gece-yarisi.html,Z160M2JT16512-TQ6,MACBOOK,macbook air z160m2jt16512-tq6 m2 16gb-512gb ssd-retina-13.3inc-gece yarısı,58999,0,58999,1597,1722
https://www.vatanbilgisayar.com/macbook-air-mqkt3tu-a-m2-8gb-512gb-ssd-liquid-retina-15-3inc-gumus.html,MQKT3TU/A,MACBOOK,macbook air mqkt3tu/a m2 8gb-512gb ssd-liquid retina-15.3inc-gümüş,59499,17,59499,1610,1737
https://www.vatanbilgisayar.com/asus-rog-strix-g15-6-nesil-ryzen-7-6800h-rtx3050-4gb-16gb-512gb-ssd-15-6inc-w11.html,G513RC-HN219W-Gaming,ASUS,asus rog strix g15 6.nesil ryzen 7 6800h-rtx3050 4gb-16gb-512gb ssd-15.6inc-w11,43293,5,43293,1171,1264
https://www.vatanbilgisayar.com/casper-excalibur-14-nesil-core-i9-14900hx-rtx4070-8gb-32gb-2tb-ssd-16inc-w11.html,G911.1490-DX70A-D,CASPER,casper excalibur 14.nesil core i9 14900hx-rtx4070 8gb-32gb-2tb ssd-16inc-w11,95999,0,95999,2598,2802
https://www.vatanbilgisayar.com/asus-zenbook-s16-ryzen-ai-9-hx370-32gb-2tb-16inc-w11.html,UM5606WA-RK294X,ASUS,asus zenbook s16  oled ryzen ai 9 hx370-32gb-2tb-16inc-w11 pro,84999,0,84999,2301,2481
https://www.vatanbilgisayar.com/hp-omen-14-fb0008nt-core-ultra-9-185h-rtx4070-8gb-32gb-1tb-14inc-w11.html,9V819EA,HP,hp omen 14-fb0008nt core ultra 9 185h-rtx4070 8gb-32gb-1tb-14inc-w11,84999,0,84999,2301,2481
https://www.vatanbilgisayar.com/ipad-pro-5-nesil-512gb-wifi-11-ultra-retina-xdr-ekran-ipados-tablet-space-black.html,MVVC3TU/A,IPAD,ipad pro m4 512gb wifi 11''ultra retina xdr ekran ipados tablet space black,53999,3,53999,1461,1576
https://www.vatanbilgisayar.com/warp-spectra-i5-11400f-2-6ghz-16gb-512gb-ssd-6gb-nvidia-rtx3050-freedos-siyah.html,AWS-11400F-16512A60X-B,WARP,warp spectra i̇5 11400f 2.6ghz 16gb 512gb ssd 6gb nvidia rtx3050 freedos - si̇yah,19999,0,19999,541,583
https://www.vatanbilgisayar.com/warp-spectra-i5-12400f-2-5ghz-16gb-1-tb-ssd-16gb-nvidia-rtx4070-freedos.html,AWS-12400F-B161SA120X-W,WARP,warp spectra b760 i̇5 12400f 2.5ghz 16gb 1 tb ssd 12gb nvidia rtx4070 freedos - beyaz,43999,0,43999,1191,1284
https://www.vatanbilgisayar.com/hp-omen-14-nesil-core-i7-14700hx-rtx4070-8gb-16gb-1tb-16-1inc-w11-notebook.html,9J1Y8EA,HP,hp omen 16-wf1019nt 14.nesil core i7 14700hx-rtx4070 8gb-16gb-1tb-16.1inc-w11 notebook,77999,1,77999,2111,2277
https://www.vatanbilgisayar.com/asus-rog-strix-scar-18-14-nesil-core-i9-14900hx-rtx4090-16gb-32gb-2tb-18inc-w11.html,G834JYR-R6019W-Gaming,ASUS,asus rog strix scar 18 14.nesil core i9 14900hx-rtx4090 16gb-32gb-2tb-18inc-w11,169999,1,169999,4602,4963
https://www.vatanbilgisayar.com/hp-victus-16-r1042nt-14-nesil-core-i5-14500hx-rtx4060-8gb-16gb-1tb-16-1inc-w11.html,9J244EA,HP,hp victus 16-r1042nt 14.nesil core i5 14500hx-rtx4060 8gb-16gb-1tb-16.1inc-w11,56999,3,56999,1543,1664
https://www.vatanbilgisayar.com/acer-swift-go-oled-evo-core-ultra-7-155u-16gb-512gb-ssd-14inc-w11.html,SFG14-72-77SK,ACER,acer swift go oled evo core ultra 7 155h-16gb-512gb ssd-14inc-w11,41999,2,41999,1136,1226
https://www.vatanbilgisayar.com/msi-claw-a1m-core-ultra-7-155h-16gb-1tb-ssd-7inc-w11.html,CLAW A1M-089TR,MSI,msi claw a1m core ultra 7 155h-16gb-1tb ssd-7inc-w11,31999,0,31999,866,934
https://www.vatanbilgisayar.com/macbook-airmrxw3tu-a-m3-8gb-512gb-ssd-liquid-retina-13-6inc-midnight.html,MRXW3TU/A,MACBOOK,macbook airmrxw3tu/a m3 8gb-512gb ssd-liquid retina-13.6inc-midnight,58499,0,58499,1583,1708
https://www.vatanbilgisayar.com/macbook-air-mrxu3tu-a-m3-8gb-512gb-ssd-liquid-retina-13-6inc-starlight.html,MRXU3TU/A,MACBOOK,macbook air mrxu3tu/a m3 8gb-512gb ssd-liquid retina-13.6inc-starlight,58499,0,58499,1583,1708
https://www.vatanbilgisayar.com/macbook-air-mrxp3tu-a-m3-8gb-512gb-ssd-liquid-retina-13-6inc-space-grey.html,MRXP3TU/A,MACBOOK,macbook air mrxp3tu/a m3 8gb-512gb ssd-liquid retina-13.6inc-space grey,58499,0,58499,1583,1708
https://www.vatanbilgisayar.com/casper-nirvana-aio-a600-i5-12400-2-5ghz-8gb-500gb-ssd-intel-uhd-730-win11-23-8.html,A6H.1240-8E00T-V,CASPER,casper nirvana aio a600 i̇5 12400 2.5ghz 8gb 500gb ssd intel uhd 730 win11 23.8'',22999,0,22999,622,671
https://www.vatanbilgisayar.com/samsung-galaxy-tab-s9-fe-256gb-8gb-10-9-android-tablet-sm-x510nlgetur-mint.html,X510-Y 8/256GB,SAMSUNG,samsung galaxy tab s9 fe 256gb 8gb-10.9''android tablet sm-x510nlgetur mint,16499,0,16499,446,481
https://www.vatanbilgisayar.com/msi-prestige-16-evo-core-ultra-7-155h-rtx4060-8gb-32gb-1tb-ssd-16inc-w11.html,PRESTIGE 16 AI STUDIO B1VFG-024TR,MSI,msi prestige 16 evo core ultra 7 155h-rtx4060 8gb-32gb-1tb ssd-16inc-w11,95788,0,95788,2593,2796
https://www.vatanbilgisayar.com/acer-nitro-5-12-nesil-core-i7-12650h-rtx4060-8gb-16gb-1tb-ssd-15-6inc-w11.html,AN515-58-79CQ,ACER,acer nitro 5 12.nesil core i7 12650h-rtx4060 8gb-16gb-1tb ssd-15.6inc-w11,49999,6,49999,1353,1459
https://www.vatanbilgisayar.com/asus-rog-ally-ryzen-z1-16gb-ram-512gb-ssd-7inc-w11.html,RC71L-NH019W-Gaming,ASUS,asus rog ally ryzen z1-16gb ram-512gb ssd-7inc-w11,21355,0,21355,578,623
https://www.vatanbilgisayar.com/lenovo-yoga-slim-7-pro-evo-12-nesil-core-i5-1240p-16gb-512gb-ssd-14inc-w11.html,82SV009QTX,LENOVO,lenovo yoga slim 7 pro evo 12.nesil core i5 1240p-16gb-512gb ssd-14inc-w11,39999,0,39999,1082,1167
https://www.vatanbilgisayar.com/asus-zenbook-duo-oled-evo-ux8406-core-ultra-7-155h-16gb-1tb-ssd-14inc-w11.html,UX8406MA-PZ073W,ASUS,asus zenbook duo oled evo ux8406 core ultra 7 155h-16gb-1tb ssd-14inc-w11,100873,0,100873,2730,2945
https://www.vatanbilgisayar.com/acer-aspire-spin-14-core-7-150u-16gb-512gb-ssd-14inc-w11.html,ASP14-51MTN-701D,ACER,acer aspire spin 14 core 7 150u-16gb-512gb ssd-14inc-w11,37999,1,37999,1028,1109
https://www.vatanbilgisayar.com/ipad-air-6-nesil-256gb-wifi-cellu-13-liquid-retina-ekran-ipados-tablet-spacegr.html,MV6V3TU/A,IPAD,ipad air m2 256gb wifi+ cellu.13''liquid retina ekran ipados tablet spacegr,47999,0,47999,1299,1401
https://www.vatanbilgisayar.com/macbook-air-mxcr3tu-a-m3-16gb-512gb-ssd-liquid-retina-13-6inc-space-grey.html,MXCR3TU/A,MACBOOK,macbook air mxcr3tu/a m3 16gb-512gb ssd-liquid retina-13.6inc-space grey,69999,0,69999,1894,2043
https://www.vatanbilgisayar.com/warp-tab-wp11-2-0ghz-6gb-128gb-10-95inch-fhd-wifi-black-android-tablet.html,WP11-B,WARP,warp tab wp11 2.0ghz 6gb 128gb 10.95inch 2k- wifi black android tablet,5699,4,5699,154,166
https://www.vatanbilgisayar.com/msi-modern-am271p-i5-1135g7-2-4-ghz-8-gb-512-gb-ssd-intel-iris-x-win10-27.html,MODERN AM271P 11M-020TR,MSI,"msi modern am271p i̇5 1135g7 2.4 ghz 8 gb 512 gb ssd intel iris x win10 27""",28999,0,28999,785,846
https://www.vatanbilgisayar.com/msi-creator-z17-14-nesil-core-i9-14900hx-rtx4070-8gb-32gb-2tb-ssd-17inc-w11-pro.html,CREATOR Z17 HX STUDIO A14VGT-254TR,MSI,msi creator z17 14.nesil core i9 14900hx-rtx4070 8gb-32gb-2tb ssd-17inc-w11 pro,151244,0,151244,4094,4415
https://www.vatanbilgisayar.com/acer-aspire-5-12-nesil-core-i5-12450h-8gb-512gb-ssd-15-6inc-w11.html,A515-57-57FM,ACER,acer aspire 5 12.nesil core i5 12450h -8gb-512gb ssd-15.6inc-w11,22999,15,22999,622,671
https://www.vatanbilgisayar.com/lenovo-legion-pro-5-13-nesil-core-i7-13700hx-rtx4070-8gb-32gb-1tb-ssd-16inc-w11.html,82WK0023TX,LENOVO,lenovo legion pro 5 13.nesil core i7 13700hx-rtx4070 8gb-32gb-1tb ssd-16inc-w11,89999,2,89999,2436,2627
https://www.vatanbilgisayar.com/acer-aspire-3-12-nesil-core-i5-1235u-8gb-512gb-ssd-15-6inc-mx550-2gb-w11.html,A315-59G-57NU,ACER,acer aspire 3 12.nesil core i5 1235u-8gb-512gb ssd-15.6inc-mx550 2gb-freedos,19999,121,19999,541,583
https://www.vatanbilgisayar.com/acer-swift-edge-16-7-nesil-ryzen-7-7840u-32gb-1tb-ssd-16inc-w11-147574.html,SFE16-43-R5C1,ACER,acer swift edge 16 7. nesil ryzen 7 7840u-16gb-512gb ssd-16inc-w11,46797,0,46797,1266,1366
https://www.vatanbilgisayar.com/lenovo-legion-pro-7-14-nesil-core-i9-14900hx-rtx4080-12gb-32gb-1tb-ssd-16inc-w11.html,83DE002LTR,LENOVO,lenovo legion pro 7 14.nesil core i9 14900hx-rtx4080 12gb-32gb-1tb ssd-16inc-w11,139999,0,139999,3789,4087
https://www.vatanbilgisayar.com/msi-titan-18-hx-14-nesil-core-i9-14900hx-rtx4090-16gb-128gb-4tb-ssd-18inc-w11pro.html,TITAN 18 HX A14VIG-067TR,MSI,msi titan 18 hx 14.nesil core i9 14900hx-rtx4090 16gb-128gb-4tb ssd-18inc-w11pro,239800,0,239800,6491,7001
